,sampCountry,year,tag,num_samples,above_mrl_samples,above_mrl_mean,above_mrl_std,between_loq_and_mrl_samples,between_loq_and_mrl_mean,between_loq_and_mrl_std
18718,HU,2023,Parathion-methyl (sum),19,19.0,0.005,0.0,19.0,0.0074,0.0025
18724,HU,2023,Permethrin (sum),19,0.0,0.0,0.0,19.0,0.01,0.0
18740,HU,2023,Procymidone,19,19.0,0.01,0.0,0.0,0.0,0.0
18757,HU,2023,Prothiofos,19,19.0,0.01,0.0,0.0,0.0,0.0
18762,HU,2023,Pyridaben,19,19.0,0.01,0.0,0.0,0.0,0.0
18772,HU,2023,Quintozene (sum),19,19.0,0.0053,0.0011,19.0,0.007,0.003
18773,HU,2023,Resmethrin (sum),19,0.0,0.0,0.0,19.0,0.01,0.0
18787,HU,2023,Tebufenpyrad,19,19.0,0.01,0.0,0.0,0.0,0.0
18789,HU,2023,Tefluthrin (sum),19,19.0,0.01,0.0,0.0,0.0,0.0
18796,HU,2023,Tetradifon,19,19.0,0.01,0.0,0.0,0.0,0.0
18797,HU,2023,Tetramethrin,19,19.0,0.01,0.0,0.0,0.0,0.0
18808,HU,2023,Triazophos,19,0.0,0.0,0.0,19.0,0.01,0.0
18815,HU,2023,Trifluralin,19,19.0,0.01,0.0,0.0,0.0,0.0
18819,HU,2023,Vinclozolin,19,19.0,0.01,0.0,0.0,0.0,0.0
18507,HU,2023,Abamectin (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18508,HU,2023,Acephate,18,18.0,0.01,0.0,0.0,0.0,0.0
18510,HU,2023,Aclonifen,18,18.0,0.01,0.0,0.0,0.0,0.0
18512,HU,2023,Alachlor,18,18.0,0.01,0.0,0.0,0.0,0.0
18513,HU,2023,Aldicarb (sum),18,18.0,0.0115,0.0051,0.0,0.0,0.0
18514,HU,2023,Ametoctradin,18,18.0,0.01,0.0,0.0,0.0,0.0
18515,HU,2023,Ametryn,18,18.0,0.01,0.0,0.0,0.0,0.0
18516,HU,2023,Amitraz (sum),18,18.0,0.0053,0.0033,0.0,0.0,0.0
18518,HU,2023,"Atrazine, Desisopropyl-",18,18.0,0.01,0.0,0.0,0.0,0.0
18519,HU,2023,Azamethiphos,18,18.0,0.01,0.0,0.0,0.0,0.0
18520,HU,2023,Azinphos-ethyl,18,0.0,0.0,0.0,18.0,0.01,0.0
18521,HU,2023,Azinphos-methyl,18,0.0,0.0,0.0,18.0,0.01,0.0
18522,HU,2023,Aziprotryne,18,18.0,0.01,0.0,0.0,0.0,0.0
18524,HU,2023,Benalaxyl (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18525,HU,2023,Benthiavalicarb isopropyl (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18526,HU,2023,Benzovindiflupyr,18,18.0,0.01,0.0,0.0,0.0,0.0
18527,HU,2023,Bifenazate (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18531,HU,2023,Bitertanol (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18535,HU,2023,Bromophos,18,18.0,0.01,0.0,0.0,0.0,0.0
18536,HU,2023,Bromophos-ethyl,18,18.0,0.01,0.0,0.0,0.0,0.0
18538,HU,2023,Buprofezin,18,18.0,0.01,0.0,0.0,0.0,0.0
18539,HU,2023,Butylate,18,18.0,0.01,0.0,0.0,0.0,0.0
18540,HU,2023,Cadusafos,18,18.0,0.01,0.0,0.0,0.0,0.0
18541,HU,2023,Carbaryl,18,18.0,0.01,0.0,0.0,0.0,0.0
18542,HU,2023,Carbendazim and benomyl (sum),18,18.0,0.01,0.0,18.0,0.01,0.0
18543,HU,2023,Carbendazim and thiophanate-methyl (sum),18,18.0,0.016,0.0,0.0,0.0,0.0
18544,HU,2023,Carbofuran (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18545,HU,2023,Carboxin,18,18.0,0.01,0.0,0.0,0.0,0.0
18546,HU,2023,Chlorantraniliprole,18,18.0,0.01,0.0,0.0,0.0,0.0
18547,HU,2023,Chlorbromuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18549,HU,2023,Chlorfenvinphos,18,18.0,0.01,0.0,0.0,0.0,0.0
18550,HU,2023,Chlorfluazuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18552,HU,2023,Chlorotoluron (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18556,HU,2023,Cinidon-ethyl (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18557,HU,2023,Clomazone (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18559,HU,2023,Cyanazine,18,18.0,0.01,0.0,0.0,0.0,0.0
18560,HU,2023,Cyazofamid,18,18.0,0.01,0.0,0.0,0.0,0.0
18561,HU,2023,Cycloate,18,18.0,0.01,0.0,0.0,0.0,0.0
18562,HU,2023,Cycloxydim (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18563,HU,2023,Cyflufenamid (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18565,HU,2023,Cymoxanil,18,18.0,0.01,0.0,0.0,0.0,0.0
18567,HU,2023,Cyproconazole (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18571,HU,2023,Demeton-S-Methyl (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18572,HU,2023,Desethyl-Atrazine,18,18.0,0.01,0.0,0.0,0.0,0.0
18573,HU,2023,Desmedipham,18,18.0,0.01,0.0,0.0,0.0,0.0
18577,HU,2023,Diclobutrazol,18,18.0,0.01,0.0,0.0,0.0,0.0
18580,HU,2023,Dicrotophos,18,18.0,0.01,0.0,0.0,0.0,0.0
18582,HU,2023,Diethofencarb,18,18.0,0.01,0.0,0.0,0.0,0.0
18583,HU,2023,Diflubenzuron (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18584,HU,2023,Diflufenican,18,18.0,0.01,0.0,0.0,0.0,0.0
18585,HU,2023,Dimethachlor,18,18.0,0.01,0.0,0.0,0.0,0.0
18586,HU,2023,Dimethenamid (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18587,HU,2023,Dimethoate (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18589,HU,2023,Diniconazole (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18591,HU,2023,Disulfoton (sum),18,18.0,0.0045,0.0026,0.0,0.0,0.0
18592,HU,2023,Ditalimfos,18,18.0,0.01,0.0,0.0,0.0,0.0
18593,HU,2023,Diuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18594,HU,2023,Dodine,18,18.0,0.01,0.0,0.0,0.0,0.0
18595,HU,2023,EPN,18,18.0,0.01,0.0,0.0,0.0,0.0
18598,HU,2023,Ethiofencarb,18,18.0,0.01,0.0,0.0,0.0,0.0
18599,HU,2023,Ethion,18,18.0,0.01,0.0,0.0,0.0,0.0
18600,HU,2023,Ethirimol,18,18.0,0.01,0.0,0.0,0.0,0.0
18601,HU,2023,Ethofumesate (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18602,HU,2023,Ethoprophos,18,18.0,0.01,0.0,0.0,0.0,0.0
18604,HU,2023,Etoxazole,18,18.0,0.01,0.0,0.0,0.0,0.0
18605,HU,2023,Etrimfos,18,18.0,0.01,0.0,0.0,0.0,0.0
18606,HU,2023,Famoxadone,18,0.0,0.0,0.0,18.0,0.01,0.0
18608,HU,2023,Fenamiphos (sum),18,18.0,0.003,0.0,0.0,0.0,0.0
18610,HU,2023,Fenazaquin,18,18.0,0.01,0.0,0.0,0.0,0.0
18611,HU,2023,Fenbuconazole (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18612,HU,2023,Fenhexamid,18,18.0,0.01,0.0,0.0,0.0,0.0
18613,HU,2023,Fenitrothion,18,18.0,0.01,0.0,0.0,0.0,0.0
18614,HU,2023,Fenoxycarb,18,18.0,0.01,0.0,0.0,0.0,0.0
18616,HU,2023,Fenpropidin (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18617,HU,2023,Fenpyrazamine,18,18.0,0.01,0.0,0.0,0.0,0.0
18618,HU,2023,Fensulfothion (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18619,HU,2023,Fenthion (sum),18,18.0,0.002,0.0,18.0,0.0027,0.0029
18622,HU,2023,Fluazinam,18,18.0,0.01,0.0,0.0,0.0,0.0
18623,HU,2023,Flubendiamide (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18624,HU,2023,Fludioxonil,18,18.0,0.01,0.0,0.0,0.0,0.0
18625,HU,2023,Flufenacet (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18626,HU,2023,Flufenoxuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18627,HU,2023,Flumethrin,18,18.0,0.01,0.0,0.0,0.0,0.0
18628,HU,2023,Flumioxazin,18,18.0,0.01,0.0,0.0,0.0,0.0
18629,HU,2023,Fluometuron,18,18.0,0.005,0.0,0.0,0.0,0.0
18630,HU,2023,Fluopicolide,18,18.0,0.01,0.0,0.0,0.0,0.0
18631,HU,2023,Fluopyram,18,0.0,0.0,0.0,18.0,0.01,0.0
18632,HU,2023,Fluoxastrobin (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18636,HU,2023,Flutolanil,18,18.0,0.01,0.0,0.0,0.0,0.0
18637,HU,2023,Flutriafol,18,18.0,0.01,0.0,0.0,0.0,0.0
18639,HU,2023,Fluxapyroxad,18,18.0,0.01,0.0,0.0,0.0,0.0
18640,HU,2023,Fomesafen,18,18.0,0.01,0.0,0.0,0.0,0.0
18641,HU,2023,Fonofos,18,18.0,0.01,0.0,0.0,0.0,0.0
18643,HU,2023,Fosthiazate,18,18.0,0.01,0.0,0.0,0.0,0.0
18644,HU,2023,Fuberidazole,18,18.0,0.01,0.0,0.0,0.0,0.0
18649,HU,2023,Heptenophos,18,18.0,0.01,0.0,0.0,0.0,0.0
18651,HU,2023,Hexaconazole,18,18.0,0.01,0.0,0.0,0.0,0.0
18652,HU,2023,Hexaflumuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18653,HU,2023,Hexazinone,18,18.0,0.01,0.0,0.0,0.0,0.0
18654,HU,2023,Hexythiazox (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18655,HU,2023,Imazalil (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18656,HU,2023,Imidacloprid,18,18.0,0.01,0.0,0.0,0.0,0.0
18658,HU,2023,Ipconazole,18,18.0,0.01,0.0,0.0,0.0,0.0
18659,HU,2023,Iprodione,18,18.0,0.01,0.0,0.0,0.0,0.0
18660,HU,2023,Iprovalicarb,18,18.0,0.01,0.0,0.0,0.0,0.0
18663,HU,2023,Isofenphos,18,18.0,0.01,0.0,0.0,0.0,0.0
18664,HU,2023,Isofenphos-methyl,18,18.0,0.01,0.0,0.0,0.0,0.0
18665,HU,2023,Isoprocarb,18,18.0,0.01,0.0,0.0,0.0,0.0
18666,HU,2023,Isoprothiolane,18,18.0,0.01,0.0,0.0,0.0,0.0
18667,HU,2023,Isoproturon,18,18.0,0.01,0.0,0.0,0.0,0.0
18668,HU,2023,Isopyrazam (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18669,HU,2023,Isoxadifen-ethyl,18,18.0,0.01,0.0,0.0,0.0,0.0
18672,HU,2023,Lenacil,18,18.0,0.01,0.0,0.0,0.0,0.0
18674,HU,2023,Linuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18675,HU,2023,Lufenuron (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18676,HU,2023,Malathion (sum),18,18.0,0.0067,0.0024,0.0,0.0,0.0
18677,HU,2023,Mandipropamid (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18678,HU,2023,Mecarbam,18,18.0,0.01,0.0,0.0,0.0,0.0
18679,HU,2023,Mepanipyrim,18,18.0,0.01,0.0,0.0,0.0,0.0
18680,HU,2023,Mepronil,18,18.0,0.01,0.0,0.0,0.0,0.0
18681,HU,2023,Metaflumizone (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18682,HU,2023,Metalaxyl and metalaxyl-M (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18683,HU,2023,Metaldehyde,18,18.0,0.01,0.0,0.0,0.0,0.0
18684,HU,2023,Metamitron,18,18.0,0.01,0.0,0.0,0.0,0.0
18685,HU,2023,Metazachlor,18,18.0,0.01,0.0,0.0,0.0,0.0
18686,HU,2023,Metconazole (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18687,HU,2023,Methamidophos,18,18.0,0.01,0.0,0.0,0.0,0.0
18688,HU,2023,Methidathion,18,0.0,0.0,0.0,18.0,0.01,0.0
18689,HU,2023,Methiocarb (sum),18,18.0,0.0145,0.0078,0.0,0.0,0.0
18690,HU,2023,Methomyl and Thiodicarb (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18692,HU,2023,Methoxyfenozide,18,18.0,0.01,0.0,0.0,0.0,0.0
18693,HU,2023,Metobromuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18694,HU,2023,Metolachlor and S-metolachlor (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18695,HU,2023,Metoxuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18697,HU,2023,Metribuzin,18,18.0,0.01,0.0,18.0,0.01,0.0
18698,HU,2023,Mevinphos (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18699,HU,2023,Molinate,18,18.0,0.01,0.0,0.0,0.0,0.0
18700,HU,2023,Monocrotophos,18,18.0,0.01,0.0,0.0,0.0,0.0
18701,HU,2023,Monolinuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18703,HU,2023,Napropamide (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18704,HU,2023,Nitenpyram,18,18.0,0.01,0.0,0.0,0.0,0.0
18706,HU,2023,Nuarimol,18,18.0,0.01,0.0,0.0,0.0,0.0
18707,HU,2023,Ofurace,18,18.0,0.01,0.0,0.0,0.0,0.0
18708,HU,2023,Oxadiazon,18,18.0,0.01,0.0,0.0,0.0,0.0
18709,HU,2023,Oxadixyl,18,18.0,0.01,0.0,0.0,0.0,0.0
18710,HU,2023,Oxamyl,18,18.0,0.01,0.0,0.0,0.0,0.0
18711,HU,2023,Oxycarboxin,18,18.0,0.01,0.0,0.0,0.0,0.0
18713,HU,2023,Oxydemeton-methyl (sum),18,18.0,0.0111,0.003,0.0,0.0,0.0
18714,HU,2023,Oxyfluorfen,18,18.0,0.01,0.0,0.0,0.0,0.0
18715,HU,2023,Paclobutrazol (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18716,HU,2023,Paraoxon,18,18.0,0.01,0.0,0.0,0.0,0.0
18719,HU,2023,Penconazole (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18720,HU,2023,Pencycuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18721,HU,2023,Pendimethalin,18,0.0,0.0,0.0,18.0,0.01,0.0
18722,HU,2023,Penflufen (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18723,HU,2023,Penthiopyrad,18,18.0,0.01,0.0,0.0,0.0,0.0
18725,HU,2023,Pethoxamid,18,18.0,0.01,0.0,0.0,0.0,0.0
18726,HU,2023,Phenmedipham,18,18.0,0.01,0.0,0.0,0.0,0.0
18727,HU,2023,Phenthoate,18,18.0,0.01,0.0,0.0,0.0,0.0
18728,HU,2023,Phorate (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18729,HU,2023,Phosalone,18,18.0,0.01,0.0,0.0,0.0,0.0
18731,HU,2023,Phosphamidon,18,18.0,0.01,0.0,0.0,0.0,0.0
18732,HU,2023,Phoxim,18,18.0,0.01,0.0,0.0,0.0,0.0
18733,HU,2023,Picolinafen,18,18.0,0.01,0.0,0.0,0.0,0.0
18734,HU,2023,Picoxystrobin,18,18.0,0.01,0.0,0.0,0.0,0.0
18735,HU,2023,Piperonyl Butoxide,18,18.0,0.01,0.0,0.0,0.0,0.0
18736,HU,2023,Pirimicarb (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18737,HU,2023,Pirimiphos-Ethyl,18,18.0,0.01,0.0,0.0,0.0,0.0
18738,HU,2023,Pirimiphos-methyl (sum),18,0.0,0.0,0.0,18.0,0.01,0.0
18739,HU,2023,Prochloraz (sum),18,0.0,0.0,0.0,18.0,0.01,0.0
18741,HU,2023,Profenofos,18,0.0,0.0,0.0,18.0,0.01,0.0
18742,HU,2023,Prometryn,18,18.0,0.01,0.0,0.0,0.0,0.0
18743,HU,2023,Propachlor (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18744,HU,2023,Propaquizafop,18,18.0,0.01,0.0,0.0,0.0,0.0
18745,HU,2023,Propargite,18,18.0,0.01,0.0,0.0,0.0,0.0
18746,HU,2023,Propazine,18,18.0,0.01,0.0,0.0,0.0,0.0
18747,HU,2023,Propetamphos,18,18.0,0.01,0.0,0.0,0.0,0.0
18748,HU,2023,Propham,18,18.0,0.01,0.0,0.0,0.0,0.0
18749,HU,2023,Propiconazole (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18750,HU,2023,Propisochlor,18,18.0,0.01,0.0,0.0,0.0,0.0
18751,HU,2023,Propoxur,18,18.0,0.01,0.0,0.0,0.0,0.0
18752,HU,2023,Propyzamide (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18753,HU,2023,Proquinazid (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18754,HU,2023,Prosulfocarb,18,18.0,0.01,0.0,0.0,0.0,0.0
18755,HU,2023,Prosulfuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18756,HU,2023,Prothioconazole (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18758,HU,2023,Pymetrozine,18,18.0,0.01,0.0,0.0,0.0,0.0
18759,HU,2023,Pyraclostrobin,18,18.0,0.01,0.0,0.0,0.0,0.0
18760,HU,2023,Pyrazophos,18,0.0,0.0,0.0,18.0,0.01,0.0
18761,HU,2023,Pyrethrins,18,18.0,0.01,0.0,0.0,0.0,0.0
18763,HU,2023,Pyridalyl,18,18.0,0.01,0.0,0.0,0.0,0.0
18764,HU,2023,Pyridaphenthion,18,18.0,0.01,0.0,0.0,0.0,0.0
18765,HU,2023,Pyrifenox,18,18.0,0.01,0.0,0.0,0.0,0.0
18766,HU,2023,Pyrimethanil,18,18.0,0.01,0.0,0.0,0.0,0.0
18767,HU,2023,Pyriofenone,18,18.0,0.01,0.0,0.0,0.0,0.0
18768,HU,2023,Pyriproxyfen,18,18.0,0.01,0.0,0.0,0.0,0.0
18769,HU,2023,Quinalphos,18,18.0,0.01,0.0,0.0,0.0,0.0
18770,HU,2023,Quinoclamine,18,18.0,0.01,0.0,0.0,0.0,0.0
18771,HU,2023,Quinoxyfen,18,18.0,0.01,0.0,0.0,0.0,0.0
18774,HU,2023,Rotenone,18,18.0,0.01,0.0,0.0,0.0,0.0
18775,HU,2023,Secbumeton,18,18.0,0.01,0.0,0.0,0.0,0.0
18776,HU,2023,Silthiofam,18,18.0,0.01,0.0,0.0,0.0,0.0
18777,HU,2023,Simazine,18,18.0,0.01,0.0,0.0,0.0,0.0
18778,HU,2023,Simetryn,18,18.0,0.01,0.0,0.0,0.0,0.0
18779,HU,2023,Spinetoram (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18780,HU,2023,Spinosad (sum),18,18.0,0.0133,0.0048,0.0,0.0,0.0
18781,HU,2023,Spiromesifen,18,18.0,0.01,0.0,0.0,0.0,0.0
18782,HU,2023,Spirotetramat (sum),18,18.0,0.0051,0.0014,0.0,0.0,0.0
18783,HU,2023,Sulfotep,18,18.0,0.01,0.0,0.0,0.0,0.0
18784,HU,2023,Sulfoxaflor (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18785,HU,2023,Tebuconazole (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18786,HU,2023,Tebufenozide,18,18.0,0.01,0.0,0.0,0.0,0.0
18788,HU,2023,Teflubenzuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18790,HU,2023,Terbacil,18,18.0,0.01,0.0,0.0,0.0,0.0
18791,HU,2023,Terbufos (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18792,HU,2023,Terbumeton,18,18.0,0.01,0.0,0.0,0.0,0.0
18793,HU,2023,Terbuthylazine,18,18.0,0.01,0.0,0.0,0.0,0.0
18794,HU,2023,Terbutryn,18,18.0,0.01,0.0,0.0,0.0,0.0
18795,HU,2023,Tetrachlorvinphos,18,18.0,0.01,0.0,0.0,0.0,0.0
18798,HU,2023,Thiabendazole,18,18.0,0.01,0.0,0.0,0.0,0.0
18799,HU,2023,Thiacloprid,18,18.0,0.01,0.0,0.0,0.0,0.0
18800,HU,2023,Thiamethoxam (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18801,HU,2023,Thiencarbazone-methyl,18,18.0,0.01,0.0,0.0,0.0,0.0
18802,HU,2023,Thiometon,18,18.0,0.01,0.0,0.0,0.0,0.0
18803,HU,2023,Tolclofos-methyl,18,18.0,0.01,0.0,0.0,0.0,0.0
18804,HU,2023,Tolylfluanid (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18805,HU,2023,Tri-allate,18,18.0,0.01,0.0,0.0,0.0,0.0
18806,HU,2023,Triadimefon and triadimenol (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18807,HU,2023,Triadimenol (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18809,HU,2023,Trichlorfon,18,18.0,0.01,0.0,0.0,0.0,0.0
18811,HU,2023,Tricyclazole,18,18.0,0.01,0.0,0.0,0.0,0.0
18812,HU,2023,Trifloxystrobin,18,18.0,0.01,0.0,0.0,0.0,0.0
18813,HU,2023,Triflumizole (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18814,HU,2023,Triflumuron,18,18.0,0.01,0.0,0.0,0.0,0.0
18816,HU,2023,Triforine,18,18.0,0.01,0.0,0.0,0.0,0.0
18817,HU,2023,Triticonazole,18,18.0,0.01,0.0,0.0,0.0,0.0
18818,HU,2023,Vamidothion (sum),18,18.0,0.01,0.0,0.0,0.0,0.0
18820,HU,2023,Zoxamide,18,18.0,0.01,0.0,0.0,0.0,0.0
18532,HU,2023,Bixafen (sum),17,0.0,0.0,0.0,17.0,0.01,0.0
18568,HU,2023,Cyprodinil (sum),17,17.0,0.01,0.0,0.0,0.0,0.0
18635,HU,2023,Flusilazole (sum),17,0.0,0.0,0.0,17.0,0.01,0.0
18730,HU,2023,Phosmet (sum),14,14.0,0.01,0.0,0.0,0.0,0.0
18670,HU,2023,Isoxaflutole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
18597,HU,2023,Endrin aldehyde,1,1.0,0.005,0.0,0.0,0.0,0.0
18810,HU,2023,"Trichlorophenol, 2,4,6-",1,1.0,0.01,0.0,0.0,0.0,0.0
18840,IE,2011,Bifenthrin (sum),59,0.0,0.0,0.0,1.0,0.005,0.0
18993,IE,2011,Iprovalicarb,59,1.0,0.024,0.0,0.0,0.0,0.0
19004,IE,2011,Lambda-Cyhalothrin (sum),59,1.0,0.018,0.0,0.0,0.0,0.0
19219,IE,2012,DDT (sum),82,0.0,0.0,0.0,1.0,0.023,0.0
19401,IE,2012,Piperonyl Butoxide,82,1.0,0.03,0.0,0.0,0.0,0.0
20306,IE,2015,2-phenylphenol (sum),68,0.0,0.0,0.0,2.0,0.0055,0.0007
20706,IE,2016,"2,4-D",90,1.0,0.29,0.0,0.0,0.0,0.0
20947,IE,2016,MCPA and MCPB (sum),90,1.0,0.39,0.0,0.0,0.0,0.0
20951,IE,2016,Mecoprop (sum),90,1.0,0.35,0.0,0.0,0.0,0.0
21146,IE,2017,Benzalkonium chloride,64,2.0,0.191,0.0721,0.0,0.0,0.0
22389,IE,2021,Chlorate,45,0.0,0.0,0.0,25.0,0.0342,0.0154
22795,IE,2022,Chlorate,71,0.0,0.0,0.0,3.0,0.0221,0.0117
22934,IE,2022,Fosetyl-Al (sum),71,2.0,0.029,0.0198,0.0,0.0,0.0
23202,IE,2023,Chlorate,81,2.0,0.22,0.0,0.0,0.0,0.0
23342,IE,2023,Fosetyl-Al (sum),80,1.0,0.047,0.0,0.0,0.0,0.0
23751,IE,2024,Fosetyl-Al (sum),77,1.0,0.08,0.0,0.0,0.0,0.0
24854,IT,2014,DDT (sum),151,0.0,0.0,0.0,1.0,0.012,0.0
25203,IT,2016,BAC 12,15,2.0,0.25,0.0141,6.0,0.0355,0.0313
25204,IT,2016,BAC 14,14,2.0,0.165,0.0071,4.0,0.0338,0.0143
25207,IT,2016,Benzalkonium chloride,4,0.0,0.0,0.0,1.0,0.012,0.0
25465,IT,2017,BAC 12,30,0.0,0.0,0.0,10.0,0.0278,0.0244
25466,IT,2017,BAC 14,30,0.0,0.0,0.0,6.0,0.0268,0.0159
25565,IT,2018,BAC 12,14,0.0,0.0,0.0,3.0,0.017,0.0052
25566,IT,2018,BAC 14,14,0.0,0.0,0.0,1.0,0.017,0.0
25675,IT,2019,BAC 12,19,0.0,0.0,0.0,3.0,0.0253,0.0055
25676,IT,2019,BAC 14,19,0.0,0.0,0.0,2.0,0.0115,0.0007
25681,IT,2019,Benzalkonium chloride,19,0.0,0.0,0.0,3.0,0.033,0.0122
25788,IT,2020,BAC 12,10,0.0,0.0,0.0,1.0,0.013,0.0
25795,IT,2020,Benzalkonium chloride,10,0.0,0.0,0.0,1.0,0.013,0.0
26277,IT,2022,2-phenylphenol (sum),39,1.0,0.02,0.0,2.0,0.0055,0.0021
26490,IT,2022,Piperonyl Butoxide,13,1.0,0.002,0.0,0.0,0.0,0.0
26330,IT,2022,Copper compounds,2,0.0,0.0,0.0,2.0,0.066,0.0042
26620,IT,2023,Cypermethrin (sum),239,0.0,0.0,0.0,1.0,0.005,0.0
26673,IT,2023,Fenthion (sum),159,0.0,0.0,0.0,2.0,0.0055,0.0049
26585,IT,2023,Bixafen (sum),84,1.0,0.027,0.0,0.0,0.0,0.0
26734,IT,2023,Metribuzin,84,1.0,0.003,0.0,1.0,0.003,0.0
26644,IT,2023,Diniconazole (sum),58,1.0,0.006,0.0,0.0,0.0,0.0
26614,IT,2023,Copper compounds,5,0.0,0.0,0.0,3.0,0.1007,0.0947
26867,IT,2024,Chlorate,21,0.0,0.0,0.0,1.0,0.03,0.0
27182,LT,2015,DDT (sum),21,0.0,0.0,0.0,2.0,0.0016,0.0004
28148,MK,2024,Copper compounds,4,4.0,9.9625,4.0312,0.0,0.0,0.0
30203,NL,2021,Chlorate,20,0.0,0.0,0.0,1.0,0.033,0.0
30637,NL,2022,Bromide ion,20,19.0,2.5989,1.8585,0.0,0.0,0.0
30657,NL,2022,Chlorate,20,0.0,0.0,0.0,4.0,0.0162,0.0053
31027,NL,2024,BAC 12,77,2.0,0.775,0.8839,1.0,0.025,0.0
31028,NL,2024,BAC 14,77,1.0,0.24,0.0,2.0,0.0515,0.0233
31029,NL,2024,BAC 16,77,0.0,0.0,0.0,1.0,0.02,0.0
31032,NL,2024,Benzalkonium chloride,77,1.0,1.6,0.0,2.0,0.064,0.0057
31055,NL,2024,DDAC (mix),77,2.0,0.775,0.8839,1.0,0.03,0.0
31398,NO,2023,Copper compounds,2,0.0,0.0,0.0,2.0,0.0415,0.0177
31917,PL,2024,DDT (sum),139,1.0,2.0,0.0,0.0,0.0,0.0
32623,PT,2023,Chlorate,2,0.0,0.0,0.0,1.0,0.1,0.0
32922,RO,2011,Chlordane (sum),13,0.0,0.0,0.0,1.0,0.0018,0.0
32929,RO,2011,DDT (sum),13,0.0,0.0,0.0,8.0,0.001,0.0004
32940,RO,2011,HCH-alpha,13,0.0,0.0,0.0,2.0,0.0006,0.0
32941,RO,2011,HCH-beta,13,0.0,0.0,0.0,1.0,0.0013,0.0
32944,RO,2011,Hexachlorobenzene,13,0.0,0.0,0.0,1.0,0.0006,0.0
