,customSampleId,pesticideCount,pesticideCode,tag,resVal,resType
1140,9057C,2,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1141,9057C,2,RF-0112-002-PPP,Cypermethrin (sum),,LOQ
1142,9057C,2,RF-0311-001-PPP,Nitrofen,,LOQ
1143,9057C,2,RF-0263-001-PPP,Lindane,,LOQ
1144,9057C,2,RF-0653-001-PPP,Endrin ketone,,LOQ
1145,9057C,2,RF-0123-001-PPP,Diazinon,,LOQ
1146,9057C,2,RF-0406-001-PPP,Tecnazene,,LOQ
1147,9057C,2,RF-0075-005-PPP,Chlordane (sum),,LOQ
1148,9057C,2,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1149,9057C,2,RF-0736-001-PPP,HCH (sum),,LOQ
1150,9057C,2,RF-0797-001-PPP,Mirex,,LOQ
1151,9057C,2,RF-0240-004-PPP,HCH (sum),,LOQ
1152,9057C,2,RF-0119-001-PPP,DDT (sum),0.001,VAL
1153,9057C,2,RF-0237-001-PPP,Hexachlorobenzene,0.002,VAL
1154,9057C,2,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1155,9057C,2,RF-0239-002-PPP,HCH-beta,,LOQ
1156,9057C,2,RF-0515-001-PPP,Bromocyclen,,LOQ
1157,9057C,2,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1158,9057C,2,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1159,9057C,2,RF-0156-001-PPP,Endrin,,LOQ
1160,9057C,2,RF-0295-001-PPP,Methoxychlor,,LOQ
1161,9057C,2,RF-0866-001-PPP,Propetamphos,,LOQ
1162,9057C,2,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1163,96AC9,3,RF-0263-001-PPP,Lindane,,LOQ
1164,96AC9,3,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1165,96AC9,3,RF-0238-001-PPP,HCH-alpha,,LOQ
1166,96AC9,3,RF-0236-001-PPP,Heptachlor (sum),0.01807,VAL
1167,96AC9,3,RF-0236-004-PPP,Heptachlor (sum),,LOQ
1168,96AC9,3,RF-0119-007-PPP,DDT (sum),,LOQ
1169,96AC9,3,RF-0156-001-PPP,Endrin,,LOQ
1170,96AC9,3,RF-0119-004-PPP,DDT (sum),,LOQ
1171,96AC9,3,RF-0119-006-PPP,DDT (sum),,LOQ
1172,96AC9,3,RF-0119-002-PPP,DDT (sum),,LOQ
1173,96AC9,3,RF-0119-003-PPP,DDT (sum),,LOQ
1174,96AC9,3,RF-0075-004-PPP,Chlordane (sum),,LOQ
1175,96AC9,3,RF-0119-001-PPP,DDT (sum),,LOQ
1176,96AC9,3,RF-0075-005-PPP,Chlordane (sum),,LOQ
1177,96AC9,3,RF-0075-003-PPP,Chlordane (sum),,LOQ
1178,96AC9,3,RF-0021-002-PPP,Dieldrin (sum),,LOQ
1179,96AC9,3,RF-0021-003-PPP,Dieldrin (sum),,LOQ
1180,96AC9,3,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1181,96AC9,3,RF-0239-002-PPP,HCH-beta,0.02057,VAL
1182,96AC9,3,RF-0236-005-PPP,Heptachlor (sum),0.01807,VAL
1183,97D20,3,RF-0736-001-PPP,HCH (sum),,LOQ
1184,97D20,3,RF-0797-001-PPP,Mirex,,LOQ
1185,97D20,3,RF-0123-001-PPP,Diazinon,,LOQ
1186,97D20,3,RF-0515-001-PPP,Bromocyclen,,LOQ
1187,97D20,3,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
1188,97D20,3,RF-0237-001-PPP,Hexachlorobenzene,0.003,VAL
1189,97D20,3,RF-0263-001-PPP,Lindane,0.001,VAL
1190,97D20,3,RF-0653-001-PPP,Endrin ketone,,LOQ
1191,97D20,3,RF-0119-001-PPP,DDT (sum),0.003,VAL
1192,97D20,3,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1193,97D20,3,RF-0406-001-PPP,Tecnazene,,LOQ
1194,97D20,3,RF-0112-002-PPP,Cypermethrin (sum),,LOQ
1195,97D20,3,RF-0842-001-PPP,Permethrin (sum),,LOQ
1196,97D20,3,RF-0837-001-PPP,Pentachloroanisole,,LOQ
1197,97D20,3,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1198,97D20,3,RF-0311-001-PPP,Nitrofen,,LOQ
1199,97D20,3,RF-0295-001-PPP,Methoxychlor,,LOQ
1200,97D20,3,RF-0238-001-PPP,HCH-alpha,,LOQ
1201,97D20,3,RF-0240-004-PPP,HCH (sum),,LOQ
1202,97D20,3,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1203,97D20,3,RF-0866-001-PPP,Propetamphos,,LOQ
1204,97D20,3,RF-0120-001-PPP,Deltamethrin,,LOQ
1205,97D20,3,RF-0075-005-PPP,Chlordane (sum),,LOQ
1206,97D20,3,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1207,97D20,3,RF-0156-001-PPP,Endrin,,LOQ
1208,97D20,3,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1209,97D20,3,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1210,97D20,3,RF-0239-002-PPP,HCH-beta,,LOQ
1211,9C546,35,RF-0112-001-PPP,Cypermethrin (sum),0.01,LOQ
1212,9C546,35,RF-0120-001-PPP,Deltamethrin,0.007,LOQ
1213,9C546,35,RF-0290-001-PPP,Methidathion,0.02,LOQ
1214,9C546,35,RF-0373-001-PPP,Pyrazophos,0.02,LOQ
1215,9C546,35,RF-0236-004-PPP,Heptachlor (sum),0.001,LOQ
1216,9C546,35,RF-0046-001-PPP,Bifenthrin (sum),0.005,LOQ
1217,9C546,35,RF-0082-001-PPP,Chlorobenzilate,0.03,LOQ
1218,9C546,35,RF-0087-001-PPP,Chlorpyrifos,0.002,LOQ
1219,9C546,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
1220,9C546,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
1221,9C546,35,RF-0327-001-PPP,Parathion,0.02,LOQ
1222,9C546,35,RF-0032-001-PPP,Azinphos-ethyl,0.01,LOQ
1223,9C546,35,RF-0263-001-PPP,Lindane,0.001,LOQ
1224,9C546,35,RF-0059-001-PPP,Camphechlor (sum),0.002,LOQ
1225,9C546,35,RF-0119-001-PPP,DDT (sum),0.023,VAL
1226,9C546,35,RF-0406-001-PPP,Tecnazene,0.03,LOQ
1227,9C546,35,RF-0432-001-PPP,Triazophos,0.01,LOQ
1228,9C546,35,RF-0011-001-PPP,Abamectin (sum),0.005,LOQ
1229,9C546,35,RF-0238-001-PPP,HCH-alpha,0.002,LOQ
1230,9C546,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
1231,9C546,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
1232,9C546,35,RF-0155-001-PPP,Endosulfan (sum),0.001,LOQ
1233,9C546,35,RF-0187-006-PPP,Fenthion (sum),0.01,LOQ
1234,9C546,35,RF-0108-003-PPP,Cyfluthrin (sum),0.005,LOQ
1235,9C546,35,RF-0239-002-PPP,HCH-beta,0.002,LOQ
1236,9C546,35,RF-0237-001-PPP,Hexachlorobenzene,0.012,VAL
1237,9C546,35,RF-0842-001-PPP,Permethrin (sum),0.01,LOQ
1238,9C546,35,RF-0021-003-PPP,Dieldrin (sum),0.001,LOQ
1239,9C546,35,RF-0295-001-PPP,Methoxychlor,0.01,LOQ
1240,9C546,35,RF-0348-001-PPP,Pirimiphos-methyl (sum),0.003,LOQ
1241,9C546,35,RF-0156-001-PPP,Endrin,0.001,LOQ
1242,9C546,35,RF-0123-001-PPP,Diazinon,0.003,LOQ
1243,9C546,35,RF-0385-001-PPP,Resmethrin (sum),0.01,LOQ
1244,9C546,35,RF-0351-001-PPP,Profenofos,0.02,LOQ
1245,9C546,35,RF-0088-001-PPP,Chlorpyrifos-methyl,0.004,LOQ
1246,9C546,35,RF-0690-002-PPP,Fenvalerate/Esfenvalerate (sum),0.005,LOQ
1247,9C546,35,RF-0383-002-PPP,Quintozene (sum),0.01,LOQ
1248,9CDAD,1,RF-0238-001-PPP,HCH-alpha,,LOQ
1249,9CDAD,1,RF-0348-001-PPP,Pirimiphos-methyl (sum),,LOQ
1250,9CDAD,1,RF-0119-001-PPP,DDT (sum),0.0046,VAL
1251,9CDAD,1,RF-0406-001-PPP,Tecnazene,,LOQ
1252,9CDAD,1,RF-0046-001-PPP,Bifenthrin (sum),,LOQ
1253,9CDAD,1,RF-0373-001-PPP,Pyrazophos,,LOQ
1254,9CDAD,1,RF-0108-003-PPP,Cyfluthrin (sum),,LOQ
1255,9CDAD,1,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1256,9CDAD,1,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1257,9CDAD,1,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1258,9CDAD,1,RF-0156-001-PPP,Endrin,,LOQ
1259,9CDAD,1,RF-0240-004-PPP,HCH (sum),,LOQ
1260,9CDAD,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1261,9CDAD,1,RF-0187-001-PPP,Fenthion (sum),,LOQ
1262,9CDAD,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1263,9CDAD,1,RF-0331-001-PPP,Pendimethalin,,LOQ
1264,9CDAD,1,RF-0327-001-PPP,Parathion,,LOQ
1265,9CDAD,1,RF-0290-001-PPP,Methidathion,,LOQ
1266,9CDAD,1,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
1267,9CDAD,1,RF-0261-001-PPP,Lambda-Cyhalothrin (sum),,LOQ
1268,9CDAD,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
1269,9CDAD,1,RF-0087-001-PPP,Chlorpyrifos,,LOQ
1270,9CDAD,1,RF-0351-001-PPP,Profenofos,,LOQ
1271,9CDAD,1,RF-0236-006-PPP,Heptachlor (sum of isomers),,LOQ
1272,9CDAD,1,RF-0239-002-PPP,HCH-beta,,LOQ
1273,9CDAD,1,RF-0432-001-PPP,Triazophos,,LOQ
1274,9CDAD,1,RF-0383-001-PPP,Quintozene (sum),,LOQ
1275,9CDAD,1,RF-0328-001-PPP,Parathion-methyl (sum),,LOQ
1276,9CDAD,1,RF-0161-001-PPP,Ethion,,LOQ
1277,9CDAD,1,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1278,9CDAD,1,RF-0079-001-PPP,Chlorfenvinphos,,LOQ
1279,9CDAD,1,RF-0120-001-PPP,Deltamethrin,,LOQ
1280,9CDAD,1,RF-0123-001-PPP,Diazinon,,LOQ
1281,9CDAD,1,RF-0515-001-PPP,Bromocyclen,,LOQ
1282,9CDAD,1,RF-0653-001-PPP,Endrin ketone,,LOQ
1283,9CDAD,1,RF-0295-001-PPP,Methoxychlor,,LOQ
1284,9CDAD,1,RF-0088-001-PPP,Chlorpyrifos-methyl,,LOQ
1285,9CDAD,1,RF-0263-001-PPP,Lindane,,LOQ
1286,9CDAD,1,RF-0032-001-PPP,Azinphos-ethyl,,LOQ
1287,9CDAD,1,RF-0736-001-PPP,HCH (sum),,LOQ
1288,9CDAD,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1289,9CDAD,1,RF-0842-001-PPP,Permethrin (sum),,LOQ
1290,A5A85,35,RF-0059-001-PPP,Camphechlor (sum),0.002,LOQ
1291,A5A85,35,RF-0032-001-PPP,Azinphos-ethyl,0.01,LOQ
1292,A5A85,35,RF-0119-001-PPP,DDT (sum),0.029,VAL
1293,A5A85,35,RF-0263-001-PPP,Lindane,0.001,LOQ
1294,A5A85,35,RF-0406-001-PPP,Tecnazene,0.03,LOQ
1295,A5A85,35,RF-0432-001-PPP,Triazophos,0.01,LOQ
1296,A5A85,35,RF-0011-001-PPP,Abamectin (sum),0.005,LOQ
1297,A5A85,35,RF-0238-001-PPP,HCH-alpha,0.002,LOQ
1298,A5A85,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
1299,A5A85,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
1300,A5A85,35,RF-0155-001-PPP,Endosulfan (sum),0.001,LOQ
1301,A5A85,35,RF-0187-006-PPP,Fenthion (sum),0.01,LOQ
1302,A5A85,35,RF-0108-003-PPP,Cyfluthrin (sum),0.005,LOQ
1303,A5A85,35,RF-0239-002-PPP,HCH-beta,0.002,LOQ
1304,A5A85,35,RF-0237-001-PPP,Hexachlorobenzene,0.015,VAL
1305,A5A85,35,RF-0842-001-PPP,Permethrin (sum),0.01,LOQ
1306,A5A85,35,RF-0021-003-PPP,Dieldrin (sum),0.001,LOQ
1307,A5A85,35,RF-0295-001-PPP,Methoxychlor,0.01,LOQ
1308,A5A85,35,RF-0348-001-PPP,Pirimiphos-methyl (sum),0.003,LOQ
1309,A5A85,35,RF-0156-001-PPP,Endrin,0.001,LOQ
1310,A5A85,35,RF-0123-001-PPP,Diazinon,0.003,LOQ
1311,A5A85,35,RF-0385-001-PPP,Resmethrin (sum),0.01,LOQ
1312,A5A85,35,RF-0351-001-PPP,Profenofos,0.02,LOQ
1313,A5A85,35,RF-0088-001-PPP,Chlorpyrifos-methyl,0.004,LOQ
1314,A5A85,35,RF-0690-002-PPP,Fenvalerate/Esfenvalerate (sum),0.005,LOQ
1315,A5A85,35,RF-0120-001-PPP,Deltamethrin,0.007,LOQ
1316,A5A85,35,RF-0383-002-PPP,Quintozene (sum),0.01,LOQ
1317,A5A85,35,RF-0373-001-PPP,Pyrazophos,0.02,LOQ
1318,A5A85,35,RF-0112-001-PPP,Cypermethrin (sum),0.01,LOQ
1319,A5A85,35,RF-0236-004-PPP,Heptachlor (sum),0.001,LOQ
1320,A5A85,35,RF-0290-001-PPP,Methidathion,0.02,LOQ
1321,A5A85,35,RF-0046-001-PPP,Bifenthrin (sum),0.005,LOQ
1322,A5A85,35,RF-0082-001-PPP,Chlorobenzilate,0.03,LOQ
1323,A5A85,35,RF-0087-001-PPP,Chlorpyrifos,0.002,LOQ
1324,A5A85,35,RF-0327-001-PPP,Parathion,0.02,LOQ
1325,A5A85,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
1326,A5A85,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
1327,ABD23,1,RF-0263-001-PPP,Lindane,,LOQ
1328,ABD23,1,RF-0238-001-PPP,HCH-alpha,,LOQ
1329,ABD23,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1330,ABD23,1,RF-0236-005-PPP,Heptachlor (sum),,LOQ
1331,ABD23,1,RF-0236-004-PPP,Heptachlor (sum),,LOQ
1332,ABD23,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1333,ABD23,1,RF-0156-001-PPP,Endrin,,LOQ
1334,ABD23,1,RF-0119-007-PPP,DDT (sum),,LOQ
1335,ABD23,1,RF-0119-004-PPP,DDT (sum),,LOQ
1336,ABD23,1,RF-0119-006-PPP,DDT (sum),,LOQ
1337,ABD23,1,RF-0119-003-PPP,DDT (sum),,LOQ
1338,ABD23,1,RF-0119-002-PPP,DDT (sum),,LOQ
1339,ABD23,1,RF-0119-001-PPP,DDT (sum),,LOQ
1340,ABD23,1,RF-0075-004-PPP,Chlordane (sum),,LOQ
1341,ABD23,1,RF-0075-003-PPP,Chlordane (sum),,LOQ
1342,ABD23,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
1343,ABD23,1,RF-0021-003-PPP,Dieldrin (sum),,LOQ
1344,ABD23,1,RF-0021-002-PPP,Dieldrin (sum),,LOQ
1345,ABD23,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1346,ABD23,1,RF-0239-002-PPP,HCH-beta,0.02,VAL
1347,B0769,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1348,B0769,1,RF-0236-006-PPP,Heptachlor (sum of isomers),,LOQ
1349,B0769,1,RF-0295-001-PPP,Methoxychlor,,LOQ
1350,B0769,1,RF-0156-001-PPP,Endrin,,LOQ
1351,B0769,1,RF-0046-001-PPP,Bifenthrin (sum),,LOQ
1352,B0769,1,RF-0079-001-PPP,Chlorfenvinphos,,LOQ
1353,B0769,1,RF-0261-001-PPP,Lambda-Cyhalothrin (sum),,LOQ
1354,B0769,1,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1355,B0769,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1356,B0769,1,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
1357,B0769,1,RF-0161-001-PPP,Ethion,,LOQ
1358,B0769,1,RF-0120-001-PPP,Deltamethrin,,LOQ
1359,B0769,1,RF-0331-001-PPP,Pendimethalin,,LOQ
1360,B0769,1,RF-0327-001-PPP,Parathion,,LOQ
1361,B0769,1,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1362,B0769,1,RF-0187-001-PPP,Fenthion (sum),,LOQ
1363,B0769,1,RF-0736-001-PPP,HCH (sum),,LOQ
1364,B0769,1,RF-0032-001-PPP,Azinphos-ethyl,,LOQ
1365,B0769,1,RF-0119-001-PPP,DDT (sum),0.0017,VAL
1366,B0769,1,RF-0351-001-PPP,Profenofos,,LOQ
1367,B0769,1,RF-0263-001-PPP,Lindane,,LOQ
1368,B0769,1,RF-0432-001-PPP,Triazophos,,LOQ
1369,B0769,1,RF-0653-001-PPP,Endrin ketone,,LOQ
1370,B0769,1,RF-0842-001-PPP,Permethrin (sum),,LOQ
1371,B0769,1,RF-0240-004-PPP,HCH (sum),,LOQ
1372,B0769,1,RF-0123-001-PPP,Diazinon,,LOQ
1373,B0769,1,RF-0087-001-PPP,Chlorpyrifos,,LOQ
1374,B0769,1,RF-0373-001-PPP,Pyrazophos,,LOQ
1375,B0769,1,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1376,B0769,1,RF-0515-001-PPP,Bromocyclen,,LOQ
1377,B0769,1,RF-0290-001-PPP,Methidathion,,LOQ
1378,B0769,1,RF-0088-001-PPP,Chlorpyrifos-methyl,,LOQ
1379,B0769,1,RF-0348-001-PPP,Pirimiphos-methyl (sum),,LOQ
1380,B0769,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1381,B0769,1,RF-0328-001-PPP,Parathion-methyl (sum),,LOQ
1382,B0769,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
1383,B0769,1,RF-0406-001-PPP,Tecnazene,,LOQ
1384,B0769,1,RF-0239-002-PPP,HCH-beta,,LOQ
1385,B0769,1,RF-0383-001-PPP,Quintozene (sum),,LOQ
1386,B0769,1,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1387,B0769,1,RF-0238-001-PPP,HCH-alpha,,LOQ
1388,B24A3,2,RF-0112-002-PPP,Cypermethrin (sum),,LOQ
1389,B24A3,2,RF-0156-001-PPP,Endrin,,LOQ
1390,B24A3,2,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
1391,B24A3,2,RF-0797-001-PPP,Mirex,,LOQ
1392,B24A3,2,RF-0263-001-PPP,Lindane,,LOQ
1393,B24A3,2,RF-0653-001-PPP,Endrin ketone,,LOQ
1394,B24A3,2,RF-0123-001-PPP,Diazinon,,LOQ
1395,B24A3,2,RF-0866-001-PPP,Propetamphos,,LOQ
1396,B24A3,2,RF-0295-001-PPP,Methoxychlor,,LOQ
1397,B24A3,2,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1398,B24A3,2,RF-0240-004-PPP,HCH (sum),,LOQ
1399,B24A3,2,RF-0239-002-PPP,HCH-beta,,LOQ
1400,B24A3,2,RF-0119-001-PPP,DDT (sum),0.003,VAL
1401,B24A3,2,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1402,B24A3,2,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1403,B24A3,2,RF-0842-001-PPP,Permethrin (sum),,LOQ
1404,B24A3,2,RF-0237-001-PPP,Hexachlorobenzene,0.004,VAL
1405,B24A3,2,RF-0238-001-PPP,HCH-alpha,,LOQ
1406,B24A3,2,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1407,B24A3,2,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1408,B24A3,2,RF-0736-001-PPP,HCH (sum),,LOQ
1409,B24A3,2,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1410,B24A3,2,RF-0075-005-PPP,Chlordane (sum),,LOQ
1411,B24A3,2,RF-0515-001-PPP,Bromocyclen,,LOQ
1412,B24A3,2,RF-0311-001-PPP,Nitrofen,,LOQ
1413,B24A3,2,RF-0406-001-PPP,Tecnazene,,LOQ
1414,B24A3,2,RF-0120-001-PPP,Deltamethrin,,LOQ
1415,B24A3,2,RF-0837-001-PPP,Pentachloroanisole,,LOQ
1416,C1273,2,RF-0311-001-PPP,Nitrofen,,LOQ
1417,C1273,2,RF-0075-005-PPP,Chlordane (sum),,LOQ
1418,C1273,2,RF-0295-001-PPP,Methoxychlor,,LOQ
1419,C1273,2,RF-0240-004-PPP,HCH (sum),,LOQ
1420,C1273,2,RF-0406-001-PPP,Tecnazene,,LOQ
1421,C1273,2,RF-0515-001-PPP,Bromocyclen,,LOQ
1422,C1273,2,RF-0842-001-PPP,Permethrin (sum),,LOQ
1423,C1273,2,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1424,C1273,2,RF-0156-001-PPP,Endrin,,LOQ
1425,C1273,2,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1426,C1273,2,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1427,C1273,2,RF-0239-002-PPP,HCH-beta,,LOQ
1428,C1273,2,RF-0653-001-PPP,Endrin ketone,,LOQ
1429,C1273,2,RF-0120-001-PPP,Deltamethrin,,LOQ
1430,C1273,2,RF-0112-002-PPP,Cypermethrin (sum),,LOQ
1431,C1273,2,RF-0119-001-PPP,DDT (sum),0.002,VAL
1432,C1273,2,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
1433,C1273,2,RF-0237-001-PPP,Hexachlorobenzene,0.003,VAL
1434,C1273,2,RF-0123-001-PPP,Diazinon,,LOQ
1435,C1273,2,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1436,C1273,2,RF-0797-001-PPP,Mirex,,LOQ
1437,C1273,2,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1438,C1273,2,RF-0238-001-PPP,HCH-alpha,,LOQ
1439,C1273,2,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1440,C1273,2,RF-0736-001-PPP,HCH (sum),,LOQ
1441,C1273,2,RF-0837-001-PPP,Pentachloroanisole,,LOQ
1442,C1273,2,RF-0866-001-PPP,Propetamphos,,LOQ
1443,C1273,2,RF-0263-001-PPP,Lindane,,LOQ
1444,C2601,35,RF-0108-003-PPP,Cyfluthrin (sum),0.005,LOQ
1445,C2601,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
1446,C2601,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
1447,C2601,35,RF-0187-006-PPP,Fenthion (sum),0.01,LOQ
1448,C2601,35,RF-0239-002-PPP,HCH-beta,0.002,LOQ
1449,C2601,35,RF-0237-001-PPP,Hexachlorobenzene,0.01,VAL
1450,C2601,35,RF-0021-003-PPP,Dieldrin (sum),0.001,LOQ
1451,C2601,35,RF-0842-001-PPP,Permethrin (sum),0.01,LOQ
1452,C2601,35,RF-0295-001-PPP,Methoxychlor,0.01,LOQ
1453,C2601,35,RF-0348-001-PPP,Pirimiphos-methyl (sum),0.003,LOQ
1454,C2601,35,RF-0123-001-PPP,Diazinon,0.003,LOQ
1455,C2601,35,RF-0351-001-PPP,Profenofos,0.02,LOQ
1456,C2601,35,RF-0156-001-PPP,Endrin,0.001,LOQ
1457,C2601,35,RF-0690-002-PPP,Fenvalerate/Esfenvalerate (sum),0.005,LOQ
1458,C2601,35,RF-0385-001-PPP,Resmethrin (sum),0.01,LOQ
1459,C2601,35,RF-0383-002-PPP,Quintozene (sum),0.01,LOQ
1460,C2601,35,RF-0088-001-PPP,Chlorpyrifos-methyl,0.004,LOQ
1461,C2601,35,RF-0112-001-PPP,Cypermethrin (sum),0.01,LOQ
1462,C2601,35,RF-0120-001-PPP,Deltamethrin,0.007,LOQ
1463,C2601,35,RF-0373-001-PPP,Pyrazophos,0.02,LOQ
1464,C2601,35,RF-0236-004-PPP,Heptachlor (sum),0.001,LOQ
1465,C2601,35,RF-0290-001-PPP,Methidathion,0.02,LOQ
1466,C2601,35,RF-0087-001-PPP,Chlorpyrifos,0.002,LOQ
1467,C2601,35,RF-0046-001-PPP,Bifenthrin (sum),0.005,LOQ
1468,C2601,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
1469,C2601,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
1470,C2601,35,RF-0082-001-PPP,Chlorobenzilate,0.03,LOQ
1471,C2601,35,RF-0327-001-PPP,Parathion,0.02,LOQ
1472,C2601,35,RF-0032-001-PPP,Azinphos-ethyl,0.01,LOQ
1473,C2601,35,RF-0263-001-PPP,Lindane,0.001,LOQ
1474,C2601,35,RF-0059-001-PPP,Camphechlor (sum),0.002,LOQ
1475,C2601,35,RF-0432-001-PPP,Triazophos,0.01,LOQ
1476,C2601,35,RF-0119-001-PPP,DDT (sum),0.019,VAL
1477,C2601,35,RF-0238-001-PPP,HCH-alpha,0.002,LOQ
1478,C2601,35,RF-0406-001-PPP,Tecnazene,0.03,LOQ
1479,C2601,35,RF-0155-001-PPP,Endosulfan (sum),0.001,LOQ
1480,C2601,35,RF-0011-001-PPP,Abamectin (sum),0.005,LOQ
1481,C2B9A,1,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1482,C2B9A,1,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1483,C2B9A,1,RF-0123-001-PPP,Diazinon,,LOQ
1484,C2B9A,1,RF-0383-001-PPP,Quintozene (sum),,LOQ
1485,C2B9A,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
1486,C2B9A,1,RF-0653-001-PPP,Endrin ketone,,LOQ
1487,C2B9A,1,RF-0087-001-PPP,Chlorpyrifos,,LOQ
1488,C2B9A,1,RF-0238-001-PPP,HCH-alpha,,LOQ
1489,C2B9A,1,RF-0236-006-PPP,Heptachlor (sum of isomers),,LOQ
1490,C2B9A,1,RF-0156-001-PPP,Endrin,,LOQ
1491,C2B9A,1,RF-0736-001-PPP,HCH (sum),,LOQ
1492,C2B9A,1,RF-0406-001-PPP,Tecnazene,,LOQ
1493,C2B9A,1,RF-0295-001-PPP,Methoxychlor,,LOQ
1494,C2B9A,1,RF-0327-001-PPP,Parathion,,LOQ
1495,C2B9A,1,RF-0079-001-PPP,Chlorfenvinphos,,LOQ
1496,C2B9A,1,RF-0351-001-PPP,Profenofos,,LOQ
1497,C2B9A,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1498,C2B9A,1,RF-0032-001-PPP,Azinphos-ethyl,,LOQ
1499,C2B9A,1,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1500,C2B9A,1,RF-0187-001-PPP,Fenthion (sum),,LOQ
1501,C2B9A,1,RF-0290-001-PPP,Methidathion,,LOQ
1502,C2B9A,1,RF-0161-001-PPP,Ethion,,LOQ
1503,C2B9A,1,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1504,C2B9A,1,RF-0348-001-PPP,Pirimiphos-methyl (sum),,LOQ
1505,C2B9A,1,RF-0373-001-PPP,Pyrazophos,,LOQ
1506,C2B9A,1,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
